#tcid basin year tc month timestep lon lat vmax pmin rmw r18
2 NA 0 2 11 28 -57.9224 19.6337 24.31 998.73 65.6 369.0
2 NA 0 2 11 29 -57.3762 20.0555 23.72 1000.73 65.6 324.2
2 NA 0 2 11 30 -56.9046 20.5219 23.16 1002.71 65.6 285.8
2 NA 0 2 11 31 -56.6654 21.0382 22.62 1004.46 65.6 252.7
2 NA 0 2 11 32 -56.4868 21.5101 22.11 1006.08 65.6 224.0
2 NA 0 2 11 33 -56.1779 21.8567 21.62 1007.55 65.6 199.2
2 NA 0 2 11 34 -55.869 22.0982 21.15 1008.74 65.6 177.5
2 NA 0 2 11 35 -55.645 22.2722 20.7 1010.01 65.6 158.6
2 NA 0 2 11 36 -55.4512 22.3864 20.27 1011.02 65.6 142.0
2 NA 0 2 11 37 -55.2573 22.4879 19.86 1011.92 65.6 127.5
2 NA 0 2 11 38 -55.0334 22.5746 19.46 1012.79 65.6 114.7
2 NA 0 2 11 39 -54.762 22.6685 19.08 1013.75 65.6 103.4
2 NA 0 2 11 40 -54.4156 22.7627 18.72 1014.49 65.6 93.4
2 NA 0 2 11 41 -53.9867 22.8568 18.36 1015.18 65.6 84.5
2 NA 0 2 11 42 -53.4978 22.9509 18.03 1015.82 65.6 76.6
2 NA 0 2 11 43 -52.9914 23.0452 17.7 1016.42 65.6 69.6
3 NA 0 3 9 0 -97.423 22.1766 33.0 983.15 34.1 111.8
3 NA 0 3 9 1 -97.8427 22.0682 31.3 985.73 34.0 103.8
3 NA 0 3 9 2 -98.228 21.8982 29.77 988.14 33.9 95.9
3 NA 0 3 9 3 -98.4805 21.709 20.95 1000.53 33.8 54.8
4 NA 0 4 10 0 -59.3547 28.2884 59.37 935.54 48.8 368.9
4 NA 0 4 10 1 -58.2509 28.8625 56.75 940.17 49.9 365.6
4 NA 0 4 10 2 -57.0001 29.4548 54.36 944.39 51.0 362.3
4 NA 0 4 10 3 -55.5958 30.0016 52.15 948.24 52.0 359.1
4 NA 0 4 10 4 -54.0454 30.5211 50.12 951.76 53.1 355.8
4 NA 0 4 10 5 -52.4309 30.9867 48.24 954.99 54.1 352.5
4 NA 0 4 10 6 -50.6908 31.4875 46.5 957.93 55.2 349.2
4 NA 0 4 10 7 -48.8328 32.0577 44.88 960.67 56.3 345.9
4 NA 0 4 10 8 -46.8361 32.7538 43.36 963.18 57.3 342.6
4 NA 0 4 10 9 -44.7036 33.6197 41.95 965.41 58.4 339.4
4 NA 0 4 10 10 -42.4815 34.5201 40.62 967.45 59.5 336.1
4 NA 0 4 10 11 -40.2383 35.2503 39.38 969.29 60.5 332.8
4 NA 0 4 10 12 -38.0268 35.9865 38.21 971.02 61.6 329.5
4 NA 0 4 10 13 -35.7894 36.8769 37.11 972.45 62.7 326.2
4 NA 0 4 10 14 -33.7722 37.7528 36.07 973.67 63.7 322.9
4 NA 0 4 10 15 -32.1691 38.5051 35.09 974.88 64.8 319.7
4 NA 0 4 10 16 -30.8176 39.1192 34.15 976.01 65.8 316.4
4 NA 0 4 10 17 -29.3989 39.5993 33.27 977.05 66.9 313.1
4 NA 0 4 10 18 -28.1629 39.8855 32.43 978.03 68.0 309.8
4 NA 0 4 10 19 -27.1555 40.0071 31.63 979.16 69.0 306.5
4 NA 0 4 10 20 -26.4083 39.9518 30.88 980.26 70.1 303.2
4 NA 0 4 10 21 -25.8484 39.839 30.15 981.32 71.2 300.0
4 NA 0 4 10 22 -25.4536 39.5182 29.46 982.56 72.2 296.7
4 NA 0 4 10 23 -25.0957 38.9186 28.8 983.77 73.3 293.4
4 NA 0 4 10 24 -24.799 38.1845 28.17 984.96 74.3 290.1
4 NA 0 4 10 25 -24.5072 37.5251 27.57 986.17 75.4 286.8
4 NA 0 4 10 26 -24.2443 36.8509 26.99 987.22 76.5 283.5
4 NA 0 4 10 27 -24.0099 36.1339 26.43 988.19 77.5 280.3
4 NA 0 4 10 28 -23.7897 35.4172 25.9 989.19 78.6 277.0
4 NA 0 4 10 29 -23.5474 34.7354 25.39 990.04 79.7 273.7
4 NA 0 4 10 30 -23.335 34.0835 24.9 991.0 80.7 266.8
4 NA 0 4 10 31 -23.178 33.4517 24.43 992.21 80.7 250.0
4 NA 0 4 10 32 -23.0804 32.8499 23.97 993.28 80.7 234.5
4 NA 0 4 10 33 -23.0461 32.283 23.53 994.32 80.7 220.3
4 NA 0 4 10 34 -23.0258 31.7162 23.11 995.3 80.7 207.2
4 NA 0 4 10 35 -22.9559 31.1069 22.7 996.17 80.7 195.1
4 NA 0 4 10 36 -22.8711 30.4826 22.31 997.03 80.7 183.8
4 NA 0 4 10 37 -22.7939 29.8582 21.93 997.84 80.7 173.4
4 NA 0 4 10 38 -22.7165 29.2489 21.56 998.6 80.7 163.8
4 NA 0 4 10 39 -22.6696 28.6594 21.21 999.31 80.7 154.8
4 NA 0 4 10 40 -22.5618 28.1152 20.86 999.77 80.7 146.5
4 NA 0 4 10 41 -22.3294 27.6184 20.53 1000.37 80.7 138.7
4 NA 0 4 10 42 -22.0072 27.1816 20.21 1000.96 80.7 131.4
4 NA 0 4 10 43 -21.6374 26.7848 19.89 1001.46 80.7 124.7
4 NA 0 4 10 44 -21.2525 26.4479 19.59 1001.81 80.7 118.4
4 NA 0 4 10 45 -20.918 26.1659 19.3 1002.28 80.7 112.4
4 NA 0 4 10 46 -20.5979 25.9143 19.01 1002.55 80.7 106.9
4 NA 0 4 10 47 -20.2707 25.6473 18.74 1003.09 80.7 101.7
4 NA 0 4 10 48 -19.9433 25.3806 18.47 1003.32 80.7 96.9
4 NA 0 4 10 49 -19.616 25.1137 18.21 1003.51 80.7 92.3
4 NA 0 4 10 50 -19.2886 24.8469 17.95 1003.99 80.7 88.0
4 NA 0 4 10 51 -18.9614 24.58 17.7 1004.11 80.7 84.0
5 NA 0 5 9 0 -69.749 33.2186 49.98 960.82 19.2 349.3
5 NA 0 5 9 1 -69.0124 33.4913 48.61 963.23 22.0 343.1
5 NA 0 5 9 2 -68.2466 33.7938 47.31 965.48 24.8 336.9
5 NA 0 5 9 3 -67.5874 34.0847 46.08 967.61 27.6 330.7
5 NA 0 5 9 4 -66.8443 34.469 44.92 969.59 30.4 324.6
5 NA 0 5 9 5 -65.8517 34.9818 43.81 971.47 33.2 318.4
5 NA 0 5 9 6 -64.7419 35.6442 42.75 973.21 36.1 312.2
5 NA 0 5 9 7 -63.6971 36.4344 41.74 974.83 38.9 306.1
5 NA 0 5 9 8 -62.5395 37.3194 40.78 976.33 41.7 299.9
5 NA 0 5 9 9 -61.1095 38.1856 39.87 977.76 44.5 293.7
5 NA 0 5 9 10 -59.6372 39.0946 38.99 979.12 47.3 287.6
5 NA 0 5 9 11 -58.3626 40.1318 38.15 980.36 50.1 281.4
5 NA 0 5 9 12 -57.1348 41.0698 37.35 981.56 52.9 275.2
5 NA 0 5 9 13 -55.8495 41.6804 36.58 982.72 55.7 269.0
5 NA 0 5 9 14 -54.5324 42.145 35.84 983.88 58.5 262.9
5 NA 0 5 9 15 -53.1858 42.7122 35.13 984.93 61.4 256.7
5 NA 0 5 9 16 -51.7301 43.1201 34.45 986.19 64.2 250.5
5 NA 0 5 9 17 -50.1926 43.1851 20.89 1007.39 67.0 127.4
6 NA 0 6 9 0 -94.6914 20.0809 62.86 940.68 28.7 374.6
6 NA 0 6 9 1 -95.0661 20.0639 60.19 946.03 29.8 350.3
6 NA 0 6 9 2 -95.3617 20.0468 57.74 951.03 30.8 325.9
