#tcid basin year tc month timestep lon lat vmax pmin rmw r18
2803 EP 50 2 7 26 -121.954 16.9393 18.08 1013.58 54.0 60.5
2803 EP 50 2 7 27 -122.1589 16.899 17.77 1014.11 54.0 56.9
2804 EP 50 3 10 0 -118.1192 16.4536 52.97 944.78 23.6 104.4
2804 EP 50 3 10 1 -118.4635 16.4118 51.63 946.89 24.5 108.6
2804 EP 50 3 10 2 -118.803 16.3051 50.35 948.89 25.4 112.7
2804 EP 50 3 10 3 -119.1341 16.0943 49.14 950.61 26.3 116.8
2804 EP 50 3 10 4 -119.4201 15.8234 47.98 952.36 27.2 120.9
2804 EP 50 3 10 5 -119.6369 15.5591 46.88 953.88 28.1 125.0
2804 EP 50 3 10 6 -119.8039 15.275 45.83 955.44 29.0 129.1
2804 EP 50 3 10 7 -119.9483 14.9574 44.82 956.77 29.9 133.2
2804 EP 50 3 10 8 -120.0877 14.6599 43.85 958.18 30.7 137.3
2804 EP 50 3 10 9 -120.2604 14.4248 42.93 959.39 31.6 141.4
2804 EP 50 3 10 10 -120.4381 14.2448 42.04 960.63 32.5 145.5
2804 EP 50 3 10 11 -120.6167 14.1131 41.19 961.67 33.4 149.6
2804 EP 50 3 10 12 -120.7553 13.9963 40.38 962.8 34.3 153.7
2804 EP 50 3 10 13 -120.8372 13.8438 39.59 963.86 35.2 157.8
2804 EP 50 3 10 14 -120.839 13.6812 38.84 964.86 36.1 161.9
2804 EP 50 3 10 15 -120.7559 13.5287 38.11 965.71 37.0 166.0
2804 EP 50 3 10 16 -120.6228 13.3662 37.41 966.59 37.9 170.1
2804 EP 50 3 10 17 -120.483 13.1903 36.74 967.46 38.8 174.2
2804 EP 50 3 10 18 -120.3733 12.9844 36.09 968.22 39.7 178.3
2804 EP 50 3 10 19 -120.3703 12.7343 35.46 969.03 40.6 182.4
2804 EP 50 3 10 20 -120.3571 12.4693 34.85 969.75 41.5 186.5
2804 EP 50 3 10 21 -120.2239 12.1985 34.27 970.5 42.4 190.6
2804 EP 50 3 10 22 -120.0408 11.9875 33.7 971.15 43.2 194.7
2804 EP 50 3 10 23 -119.862 11.8942 33.15 971.8 44.1 198.9
2804 EP 50 3 10 24 -119.6913 11.8725 32.62 972.41 45.0 203.0
2804 EP 50 3 10 25 -119.5248 11.7232 32.11 973.0 45.9 207.1
2804 EP 50 3 10 26 -119.3666 11.5763 31.61 973.57 46.8 211.2
2804 EP 50 3 10 27 -119.2164 11.4316 31.13 974.13 47.7 215.3
2804 EP 50 3 10 28 -119.0744 11.2892 30.66 974.65 48.6 219.4
2804 EP 50 3 10 29 -118.9398 11.1488 30.2 975.17 49.5 223.5
2804 EP 50 3 10 30 -118.8133 11.0107 29.76 975.67 50.4 227.6
2804 EP 50 3 10 31 -118.6938 10.8736 29.33 976.14 51.3 231.7
2804 EP 50 3 10 32 -118.5822 10.7386 28.92 976.58 52.2 235.8
2804 EP 50 3 10 33 -118.4782 10.6056 28.51 977.05 53.1 239.9
2804 EP 50 3 10 34 -118.382 10.4745 28.12 977.47 54.0 244.0
2804 EP 50 3 10 35 -118.2934 10.3455 27.74 977.87 54.9 248.1
2804 EP 50 3 10 36 -118.2125 10.2184 27.36 978.26 55.7 252.2
2804 EP 50 3 10 37 -118.1392 10.0934 27.0 978.68 56.6 256.3
2804 EP 50 3 10 38 -118.0728 9.9658 26.65 979.03 57.5 260.4
2804 EP 50 3 10 39 -118.0122 9.8388 26.3 979.38 58.4 264.5
2804 EP 50 3 10 40 -117.9589 9.7133 25.97 979.71 59.3 268.6
2804 EP 50 3 10 41 -117.9129 9.5893 25.64 980.09 60.2 272.7
2804 EP 50 3 10 42 -117.8741 9.4668 25.32 980.39 61.1 276.8
2804 EP 50 3 10 43 -117.8425 9.3459 25.01 980.69 62.0 280.9
2804 EP 50 3 10 44 -117.8179 9.2264 24.71 981.5 62.0 267.4
2804 EP 50 3 10 45 -117.8005 9.1084 24.41 982.35 62.0 254.1
2804 EP 50 3 10 46 -117.7957 8.9818 24.12 983.1 62.0 241.6
2804 EP 50 3 10 47 -117.798 8.8562 23.84 983.83 62.0 229.8
2804 EP 50 3 10 48 -117.8075 8.7316 23.57 984.52 62.0 218.8
2804 EP 50 3 10 49 -117.824 8.608 23.3 985.25 62.0 208.4
2804 EP 50 3 10 50 -117.8475 8.4854 23.03 985.89 62.0 198.6
2804 EP 50 3 10 51 -117.8778 8.3637 22.78 986.51 62.0 189.3
2804 EP 50 3 10 52 -117.915 8.243 22.52 987.1 62.0 180.6
2804 EP 50 3 10 53 -117.9588 8.1232 22.28 987.74 62.0 172.4
2804 EP 50 3 10 54 -118.0249 7.9953 22.04 988.29 62.0 164.7
