#tcid basin year tc month timestep lon lat vmax pmin rmw r18
4462 SP 50 2 1 5 170.4764 -23.0874 51.17 943.29 28.3 466.7
4462 SP 50 2 1 6 171.1398 -23.6346 48.4 948.2 28.9 454.5
4462 SP 50 2 1 7 171.7336 -24.13 45.92 952.6 29.5 442.3
4462 SP 50 2 1 8 172.3889 -24.7998 43.69 956.53 30.1 430.1
4462 SP 50 2 1 9 173.3538 -25.859 41.66 960.32 30.8 417.9
4462 SP 50 2 1 10 174.3013 -27.0616 39.81 964.05 31.4 405.7
4462 SP 50 2 1 11 174.9203 -28.2162 38.11 967.2 32.0 393.5
4462 SP 50 2 1 12 175.3101 -29.3455 36.56 970.12 32.6 381.3
4462 SP 50 2 1 13 175.6351 -30.4673 35.13 973.04 33.2 369.0
4462 SP 50 2 1 14 175.7194 -31.2786 33.8 975.31 33.8 356.8
4462 SP 50 2 1 15 175.5043 -31.7363 32.57 977.47 34.4 344.6
4462 SP 50 2 1 16 175.1518 -31.8938 31.43 979.54 35.0 332.4
4462 SP 50 2 1 17 174.8911 -31.9046 30.37 981.32 35.6 320.2
4462 SP 50 2 1 18 174.6509 -31.7756 29.37 982.84 36.2 308.0
4462 SP 50 2 1 19 174.419 -31.674 28.44 984.44 36.8 295.8
4462 SP 50 2 1 20 174.2166 -31.4574 27.56 985.99 37.4 283.6
4462 SP 50 2 1 21 174.0918 -31.0622 26.74 987.28 38.0 271.4
4462 SP 50 2 1 22 173.9424 -30.6059 25.97 988.48 38.6 259.2
4462 SP 50 2 1 23 173.5429 -30.1367 25.24 989.62 39.2 247.0
4462 SP 50 2 1 24 173.0415 -29.6211 24.55 990.99 39.2 224.7
4462 SP 50 2 1 25 172.6081 -29.0379 23.89 992.51 39.2 195.4
4462 SP 50 2 1 26 172.5805 -28.5362 23.27 993.82 39.2 170.6
4462 SP 50 2 1 27 172.2401 -28.0188 22.68 994.98 39.2 149.5
4462 SP 50 2 1 28 171.9174 -27.5118 22.12 996.01 39.2 131.4
4462 SP 50 2 1 29 171.6118 -27.0156 21.59 996.92 39.2 115.9
4462 SP 50 2 1 30 171.3231 -26.5301 21.08 997.72 39.2 102.5
4462 SP 50 2 1 31 171.0502 -26.0562 20.6 998.43 39.2 90.9
4462 SP 50 2 1 32 170.794 -25.5931 20.13 999.07 39.2 80.8
4462 SP 50 2 1 33 170.5511 -25.142 19.69 999.64 39.2 72.1
4462 SP 50 2 1 34 170.3241 -24.702 19.27 1000.14 39.2 64.4
4462 SP 50 2 1 35 170.1107 -24.2739 18.86 1000.6 39.2 57.7
4462 SP 50 2 1 36 169.9128 -23.8569 18.47 1001.03 39.2 51.9
4462 SP 50 2 1 37 169.7284 -23.4517 18.1 1001.69 39.2 46.7
4462 SP 50 2 1 38 169.5588 -23.056 17.74 1002.04 39.2 42.1
4463 SP 50 3 1 0 164.7063 -14.5312 73.93 893.68 23.3 600.0
4463 SP 50 3 1 1 164.8441 -14.1235 72.24 897.12 23.5 594.7
4463 SP 50 3 1 2 165.0266 -13.712 70.62 900.4 23.6 589.5
4463 SP 50 3 1 3 165.1359 -13.3455 69.07 903.5 23.8 584.2
4463 SP 50 3 1 4 165.3469 -12.9679 67.58 906.45 24.0 578.9
4463 SP 50 3 1 5 165.8112 -12.4891 66.16 909.3 24.2 573.6
4463 SP 50 3 1 6 166.3422 -12.0737 64.8 912.02 24.3 568.4
4463 SP 50 3 1 7 166.7366 -11.8447 63.5 914.6 24.5 563.1
4463 SP 50 3 1 8 167.1125 -11.7545 62.24 916.98 24.7 557.8
4463 SP 50 3 1 9 167.5457 -11.7437 61.03 919.23 24.8 552.5
4463 SP 50 3 1 10 167.9828 -11.7854 59.87 921.38 25.0 547.3
4463 SP 50 3 1 11 168.3749 -11.7819 58.76 923.45 25.2 542.0
4463 SP 50 3 1 12 168.7781 -11.8162 57.68 925.43 25.3 536.7
4463 SP 50 3 1 13 169.2564 -11.9023 56.64 927.29 25.5 531.5
4463 SP 50 3 1 14 169.7234 -12.097 55.64 929.09 25.7 526.2
4463 SP 50 3 1 15 170.134 -12.4281 54.68 930.76 25.8 520.9
4463 SP 50 3 1 16 170.4437 -12.8529 53.74 932.37 26.0 515.6
4463 SP 50 3 1 17 170.5866 -13.3582 52.84 933.88 26.2 510.4
4463 SP 50 3 1 18 170.714 -13.7587 51.97 935.36 26.3 505.1
4463 SP 50 3 1 19 171.0204 -13.7829 51.12 936.88 26.5 499.8
4463 SP 50 3 1 20 171.3343 -13.8145 50.31 938.34 26.7 494.6
4463 SP 50 3 1 21 171.4909 -14.253 49.52 939.68 26.8 489.3
4463 SP 50 3 1 22 171.6546 -14.7704 48.75 940.96 27.0 484.0
4463 SP 50 3 1 23 171.9765 -15.0777 48.01 942.27 27.2 478.7
4463 SP 50 3 1 24 172.3249 -15.3512 47.29 943.49 27.3 473.5
4463 SP 50 3 1 25 172.5913 -15.6866 46.59 944.72 27.5 468.2
4463 SP 50 3 1 26 172.8201 -16.082 45.91 945.89 27.7 462.9
4463 SP 50 3 1 27 173.0378 -16.5631 45.25 947.04 27.8 457.6
4463 SP 50 3 1 28 173.2404 -17.0629 44.61 948.15 28.0 452.4
4463 SP 50 3 1 29 173.4066 -17.5038 43.98 949.27 28.2 447.1
4463 SP 50 3 1 30 173.6357 -17.9187 43.38 950.36 28.4 441.8
4463 SP 50 3 1 31 174.0191 -18.3029 42.79 951.33 28.5 436.6
4463 SP 50 3 1 32 174.481 -18.7245 42.21 952.39 28.7 431.3
4463 SP 50 3 1 33 174.9134 -19.2623 41.66 953.44 28.9 426.0
4463 SP 50 3 1 34 175.4013 -19.8304 41.11 954.49 29.0 420.7
4463 SP 50 3 1 35 175.9816 -20.3558 40.58 955.55 29.2 415.5
4463 SP 50 3 1 36 176.6216 -20.8362 40.07 956.59 29.4 410.2
4463 SP 50 3 1 37 177.2455 -21.2275 39.56 957.64 29.5 404.9
4463 SP 50 3 1 38 177.9253 -21.637 39.07 958.7 29.7 399.7
4463 SP 50 3 1 39 178.7737 -22.2203 38.59 959.69 29.9 394.4
4463 SP 50 3 1 40 179.6565 -22.8036 38.13 960.7 30.0 389.1
4463 SP 50 3 1 41 180.4052 -23.1828 37.67 961.73 30.2 383.8
4463 SP 50 3 1 42 181.0492 -23.4954 37.22 962.73 30.4 378.6
