#tcid basin year tc month timestep lon lat vmax pmin rmw r18
1522 WP 50 5 10 10 119.129 23.9471 29.57 989.52 27.4 156.0
1522 WP 50 5 10 11 118.5771 24.1149 28.48 991.58 26.5 147.1
1522 WP 50 5 10 12 118.0159 24.3405 27.47 993.85 25.7 138.3
1522 WP 50 5 10 13 117.4465 24.5986 26.53 995.54 24.8 129.5
1522 WP 50 5 10 14 116.8631 24.8968 21.8 1003.65 24.8 68.7
1522 WP 50 5 10 15 116.2699 25.2035 18.51 1009.26 24.8 32.2
1523 WP 50 6 8 0 128.6162 30.7255 59.03 934.64 21.9 314.3
1523 WP 50 6 8 1 128.171 30.8304 57.09 937.9 23.3 310.0
1523 WP 50 6 8 2 127.7062 30.992 55.28 940.9 24.7 305.7
1523 WP 50 6 8 3 127.207 31.2033 53.58 943.72 26.0 301.4
1523 WP 50 6 8 4 126.7538 31.4131 51.98 946.28 27.4 297.2
1523 WP 50 6 8 5 126.4072 31.5522 50.48 948.79 28.8 292.9
1523 WP 50 6 8 6 126.1456 31.6723 49.06 951.09 30.1 288.6
1523 WP 50 6 8 7 125.9346 31.818 47.71 953.29 31.5 284.3
1523 WP 50 6 8 8 125.7714 31.9607 46.44 955.24 32.9 280.0
1523 WP 50 6 8 9 125.577 32.0422 45.24 957.2 34.2 275.7
1523 WP 50 6 8 10 125.4617 32.1876 44.09 959.1 35.6 271.4
1523 WP 50 6 8 11 125.4785 32.4979 43.01 960.8 37.0 267.2
1523 WP 50 6 8 12 125.6291 32.9083 41.97 962.47 38.3 262.9
1523 WP 50 6 8 13 125.8298 33.2927 40.98 964.04 39.7 258.6
1523 WP 50 6 8 14 126.2273 33.7801 40.04 965.67 41.1 254.3
1523 WP 50 6 8 15 126.9128 34.4344 39.14 967.36 42.4 250.0
1523 WP 50 6 8 16 127.7551 35.2065 38.28 969.74 43.8 245.7
1523 WP 50 6 8 17 128.5328 36.0154 37.46 970.44 45.2 241.4
1523 WP 50 6 8 18 129.3757 36.9 34.84 973.83 46.5 237.1
1523 WP 50 6 8 19 130.4728 37.7897 32.56 976.87 47.9 232.9
1523 WP 50 6 8 20 131.8471 38.6521 19.75 997.64 49.3 82.9
1524 WP 50 7 11 0 133.3133 13.4409 70.4 922.94 39.5 309.7
1524 WP 50 7 11 1 132.5534 13.218 66.96 929.55 41.3 301.2
1524 WP 50 7 11 2 131.7949 13.0497 63.85 935.3 43.1 292.7
1524 WP 50 7 11 3 131.0161 12.8956 61.01 940.57 44.9 284.2
1524 WP 50 7 11 4 130.2445 12.7748 58.41 945.33 46.8 275.7
1524 WP 50 7 11 5 129.5298 12.6548 56.02 949.64 48.6 267.2
1524 WP 50 7 11 6 128.7611 12.5992 53.82 953.46 50.4 258.7
1524 WP 50 7 11 7 127.8126 12.6227 51.79 957.07 52.2 250.2
1524 WP 50 7 11 8 126.8558 12.7486 49.9 960.52 54.0 241.7
1524 WP 50 7 11 9 126.0418 12.9923 48.15 963.55 55.9 233.2
1524 WP 50 7 11 10 125.3238 13.2702 46.52 966.56 57.7 224.7
1524 WP 50 7 11 11 124.6839 13.4607 44.99 969.24 59.5 216.2
1524 WP 50 7 11 12 124.067 13.6425 43.56 971.94 61.3 207.7
1524 WP 50 7 11 13 123.372 13.852 42.22 974.36 63.1 199.2
1524 WP 50 7 11 14 122.6617 14.1052 38.48 980.07 65.0 190.7
1524 WP 50 7 11 15 121.9452 14.4205 35.35 984.86 66.8 182.2
1524 WP 50 7 11 16 121.2982 14.7564 32.69 989.22 68.6 173.7
1524 WP 50 7 11 17 120.7497 15.0665 31.93 989.98 70.4 165.2
1524 WP 50 7 11 18 120.3399 15.3616 30.53 992.56 72.2 156.7
1524 WP 50 7 11 19 120.045 15.6393 29.26 994.0 74.1 148.1
1524 WP 50 7 11 20 119.9294 15.9103 28.09 995.73 75.9 139.6
1524 WP 50 7 11 21 119.9833 16.187 27.0 996.99 77.7 131.1
1524 WP 50 7 11 22 120.1859 16.4686 26.0 998.46 79.5 122.6
1524 WP 50 7 11 23 120.4469 16.761 25.07 1002.26 81.3 114.1
1524 WP 50 7 11 24 120.7607 17.0442 24.62 1002.82 81.3 112.5
1524 WP 50 7 11 25 121.0518 17.2962 20.71 1009.76 81.3 95.4
1524 WP 50 7 11 26 121.3785 17.5395 17.87 1011.47 81.3 83.0
1525 WP 50 8 10 0 140.184 15.0551 69.32 903.04 29.8 471.5
1525 WP 50 8 10 1 139.8655 15.3053 68.6 904.38 29.8 469.7
1525 WP 50 8 10 2 139.5447 15.5811 67.91 905.66 29.9 467.8
1525 WP 50 8 10 3 139.2076 15.8633 67.22 906.94 29.9 465.9
1525 WP 50 8 10 4 138.8924 16.165 66.55 908.22 29.9 464.0
1525 WP 50 8 10 5 138.6157 16.4929 65.89 909.36 30.0 462.2
1525 WP 50 8 10 6 138.4029 16.8194 65.25 910.59 30.0 460.3
1525 WP 50 8 10 7 138.2747 17.0802 64.62 911.68 30.0 458.4
1525 WP 50 8 10 8 138.1807 17.395 64.0 912.88 30.1 456.6
1525 WP 50 8 10 9 138.0393 17.8839 63.39 914.04 30.1 454.7
1525 WP 50 8 10 10 137.913 18.4169 62.8 915.19 30.1 452.8
1525 WP 50 8 10 11 137.8332 18.867 62.21 916.29 30.2 451.0
1525 WP 50 8 10 12 137.7891 19.2849 61.64 917.43 30.2 449.1
1525 WP 50 8 10 13 137.7535 19.6874 61.07 918.57 30.2 447.2
1525 WP 50 8 10 14 137.7568 20.0793 60.52 919.5 30.2 445.4
1525 WP 50 8 10 15 137.7981 20.4335 59.98 920.62 30.3 443.5
1525 WP 50 8 10 16 137.8975 20.8748 59.44 921.76 30.3 441.6
1525 WP 50 8 10 17 138.0514 21.5267 58.92 922.8 30.3 439.7
1525 WP 50 8 10 18 138.2497 22.2457 58.4 924.03 30.4 437.9
1525 WP 50 8 10 19 138.4388 22.8637 57.9 925.07 30.4 436.0
1525 WP 50 8 10 20 138.6859 23.5047 57.4 926.05 30.4 434.1
1525 WP 50 8 10 21 139.0261 24.2404 56.91 927.25 30.5 432.3
1525 WP 50 8 10 22 139.4294 25.0286 56.43 928.2 30.5 430.4
1525 WP 50 8 10 23 139.8283 25.7931 55.95 929.28 30.5 428.5
1525 WP 50 8 10 24 140.2942 26.6347 55.49 930.34 30.6 426.7
1525 WP 50 8 10 25 140.8372 27.643 55.03 931.31 30.6 424.8
1525 WP 50 8 10 26 141.4956 28.6933 54.58 932.27 30.6 422.9
1525 WP 50 8 10 27 142.2323 29.6446 54.14 933.17 30.6 421.1
1525 WP 50 8 10 28 143.1426 30.5646 53.7 933.97 30.7 419.2
1525 WP 50 8 10 29 144.3071 31.5428 53.28 934.86 30.7 417.3
1525 WP 50 8 10 30 145.5635 32.4071 52.85 935.82 30.7 415.5
1525 WP 50 8 10 31 146.6993 33.033 52.44 936.63 30.8 413.6
1525 WP 50 8 10 32 147.7848 33.4776 52.03 937.46 30.8 411.7
1525 WP 50 8 10 33 148.8797 33.7651 51.63 938.35 30.8 409.8
1525 WP 50 8 10 34 149.9263 34.0039 51.23 939.1 30.9 408.0
1525 WP 50 8 10 35 150.9592 34.3559 50.84 939.91 30.9 406.1
1525 WP 50 8 10 36 151.9493 34.6644 50.46 940.73 30.9 404.2
1525 WP 50 8 10 37 152.9973 34.7218 50.08 941.52 31.0 402.4
1525 WP 50 8 10 38 153.9835 34.5694 49.71 942.31 31.0 400.5
1525 WP 50 8 10 39 154.817 34.2622 49.34 943.09 31.0 398.6
1525 WP 50 8 10 40 155.5677 33.8744 48.98 943.93 31.0 396.8
1525 WP 50 8 10 41 156.302 33.5359 48.62 944.66 31.1 394.9
1525 WP 50 8 10 42 156.9947 33.265 48.27 945.5 31.1 393.0
1525 WP 50 8 10 43 157.6451 33.0776 47.92 946.18 31.1 391.2
1525 WP 50 8 10 44 158.1361 32.8843 47.58 946.89 31.2 389.3
1525 WP 50 8 10 45 158.2782 32.524 47.24 947.49 31.2 387.4
